domainID	geneID	domainNb	pdb_id	score	method
4939	528783	1	na	0	artificial
4940	529360	1	1fuuA_	1174	pdbblast
4941	532568	2	1k8kE_	488.68867	pdbblast
4942	532568	1	1k8kE_	488.68867	pdbblast
4943	533875	1	1is2A	8.32	orfeus
4944	533415	3	na	0	artificial
4945	533415	2	1e32A_	29.69897	pdbblast
4946	533415	1	1e32A_	29.69897	pdbblast
4947	533557	6	na	0	artificial
4948	533557	3	na	0	artificial
4949	533557	2	na	2.081984	msa
4950	533557	4	1cnf__	51.39794	pdbblast
4951	533557	1	na	1.05098	msa
4952	533557	5	1cnf__	51.39794	pdbblast
4953	533869	1	na	0	artificial
4954	533869	2	na	1.05699	msa
4955	533869	3	PF00442	13.69897	pfam
4956	533869	4	na	0	artificial
4957	533869	5	na	14.193979	msa
4958	533869	6	PF00443	23.886057	pfam
4959	528784	3	na	3.163995	msa
4960	528784	2	1jwyB_	42.39794	pdbblast
4961	528784	4	na	0	artificial
4962	528784	1	na	0	artificial
4963	532571	1	na	1.002001	msa
4964	532571	2	na	0	artificial
4965	533558	1	na	1.002947	msa
4966	533558	2	na	0	artificial
4967	532584	3	na	1.009959	msa
4968	532584	2	1b89A	11.67	orfeus
4969	532584	1	na	0	artificial
4970	534585	1	na	0	artificial
4971	534585	2	na	2.006893	msa
4972	533559	1	na	0	artificial
4973	528761	1	na	0	artificial
4974	533860	1	na	10.022979	msa
4975	534586	1	na	3.082991	msa
4976	534586	2	PF00083	5.366532	pfam
4977	533560	3	na	0	artificial
4978	533560	2	na	7.142973	msa
4979	533560	1	1qp9A_	39.522879	pdbblast
4980	528787	3	na	0	artificial
4981	534587	1	na	0	artificial
4982	532582	6	1qqeA	13.71	orfeus
4983	528787	2	na	18.490997	msa
4984	534587	2	na	1.016961	msa
4985	532582	3	1erjA_	52.522879	pdbblast
4986	528787	1	1egwA_	189.616428	pdbblast
4987	532582	7	na	1.017961	msa
4988	532582	2	1gg2B_	70.045757	pdbblast
4989	532582	4	na	0	artificial
4990	532582	1	1gxrA_	27.39794	pdbblast
4991	532582	5	1qqeA	13.71	orfeus
4992	533462	2	1l1uK_	29.39794	pdbblast
4993	533462	1	na	0	artificial
4994	532583	1	na	0	artificial
4995	533561	1	1bn6A_	182.68867	pdbblast
4996	528788	1	na	1.014963	msa
4997	534590	1	na	1.002932	msa
4998	532585	3	na	0	artificial
4999	532585	2	na	10.533996	msa
5000	532585	1	1meyG_	27	pdbblast
5001	533461	1	PF01027	77.468521	pfam
5002	528788	2	na	1.014985	msa
5003	533562	1	na	0	artificial
5004	533562	2	na	6.019001	msa
5005	533562	3	na	0	artificial
5006	533327	1	1m2vB	13.44	orfeus
5007	528789	1	na	0	artificial
5008	531522	1	1rpxA_	421.94696	pdbblast
5009	533460	2	1d5cA_	187.741366	pdbblast
5010	533460	1	na	0	artificial
5011	533563	1	1mz5A	7.17	orfeus
5012	528790	1	na	0	artificial
5013	534592	3	1dypA_	14.09691	pdbblast
5014	534592	2	PF03935	14.886057	pfam
5015	534592	4	1macA_	32	pdbblast
5016	534592	1	na	0	artificial
5017	533459	1	na	0	artificial
5018	533296	1	PF00909	197.408935	pfam
5019	533564	1	na	8.321997	msa
5020	533564	2	PF03639	1000	pfam
5021	534593	2	1a8i__	11000	pdbblast
5022	534593	1	1a8i__	11000	pdbblast
5023	533285	1	na	0	artificial
5024	533456	1	na	0	artificial
5025	533565	1	na	1.004963	msa
5026	528792	1	PF01169	39	pfam
5027	533565	2	na	0	artificial
5028	528792	2	na	0	artificial
5029	528792	3	PF01169	42.823909	pfam
5030	529722	2	1a5r__	28.30103	pdbblast
5031	529722	1	na	0	artificial
5032	533566	1	na	0	artificial
5033	533222	3	1d5vA_	217.9897	pdbblast
5034	533222	2	na	0	artificial
5035	533222	4	1k83A	11.22	orfeus
5036	533222	1	1g3gA	12.16	orfeus
5037	528793	1	na	0	artificial
5038	533567	6	na	0	artificial
5039	533567	3	1jsqA_	169.616428	pdbblast
5040	533567	2	na	0	artificial
5041	533567	4	1jsqA_	169.616428	pdbblast
5042	533567	1	1jj7A_	124.045757	pdbblast
5043	533455	2	1f5aA_	65.09691	pdbblast
5044	533567	5	na	14.689968	msa
5045	533455	1	na	0	artificial
5046	533455	3	1f5aA_	65.09691	pdbblast
5047	533455	4	na	0	artificial
5048	529717	3	1vsgA	7.52	orfeus
5049	529717	2	1dvpA_	171.134302	pdbblast
5050	529717	4	1vsgA	7.52	orfeus
5051	529717	1	1dvpA_	171.134302	pdbblast
5052	529717	5	1iu1A_	35.39794	pdbblast
5053	532605	1	na	0	artificial
5054	528795	1	na	0	artificial
5055	533454	2	1f3mA_	111.512579	pdbblast
5056	533454	1	1faoA	12.39	orfeus
5057	533454	3	1deqA	11.87	orfeus
5058	533454	4	1f3mC_	1004.0103	pdbblast
5059	533454	5	1f3mC_	1004.0103	pdbblast
5060	529712	2	1vdc__	1161.09691	pdbblast
5061	529712	1	1vdc__	1161.09691	pdbblast
5062	533568	1	1l7jA_	167.37734	pdbblast
5063	532603	2	1h5yA_	25	pdbblast
5064	532603	1	1ep1A_	29.39794	pdbblast
5065	533453	1	na	1.012976	msa
5066	533453	2	na	0	artificial
5067	533453	3	na	8.036826	msa
5068	533453	4	na	0	artificial
5069	529711	1	na	3.027997	msa
5070	529711	2	na	3.024981	msa
5071	528812	1	na	0	artificial
5072	532602	1	na	0	artificial
5073	533452	1	na	0	artificial
5074	529710	1	na	0	artificial
5075	532600	1	na	0	artificial
5076	529708	3	na	0	artificial
5077	529708	2	1j71A_	150.491979	pdbblast
5078	533451	1	na	0	artificial
5079	529708	1	1j71A_	150.491979	pdbblast
5080	533569	2	1ja5A_	448.457575	pdbblast
5081	533569	1	1ja5A_	448.457575	pdbblast
5082	528815	1	na	0	artificial
5083	532598	1	na	0	artificial
5084	533450	1	na	0	artificial
5085	533450	2	na	3.004908	msa
5086	533450	3	na	0	artificial
5087	533572	1	na	0	artificial
5088	528816	1	PF03311	74.070581	pfam
5089	529709	1	na	0	artificial
5090	533449	2	1fkmA_	37.154902	pdbblast
5091	533449	1	na	0	artificial
5092	533449	3	1fkmA_	37.154902	pdbblast
5093	533449	4	na	0	artificial
5094	533449	5	na	1.096996	msa
5095	532592	2	na	0	artificial
5096	532592	1	1jm7B	7.39	orfeus
5097	529716	1	na	0	artificial
5098	530538	3	na	0	artificial
5099	530538	2	2gliA_	103.927757	pdbblast
5100	530538	4	1lu6A_	128.68867	pdbblast
5101	530538	1	2gliA_	103.927757	pdbblast
5102	530538	5	1lu6A_	128.68867	pdbblast
5103	532591	1	na	0	artificial
5104	533448	2	1k8wA_	267.30103	pdbblast
5105	533448	1	1k8wA_	267.30103	pdbblast
5106	529718	1	na	0	artificial
5107	529718	2	na	4.006989	msa
5108	529718	3	na	0	artificial
5109	529718	4	na	1.002932	msa
5110	529718	5	na	0	artificial
5111	532588	1	na	0	artificial
5112	530440	2	1scgB	11.75	orfeus
5113	530440	1	na	0	artificial
5114	530669	1	na	0	artificial
5115	530669	2	PF03467	121.070581	pfam
5116	530669	3	na	0	artificial
5117	532590	1	na	1.002872	msa
5118	532590	2	na	0	artificial
5119	529720	1	na	0	artificial
5120	529720	2	na	1.007981	msa
5121	530439	1	na	0	artificial
5122	530439	2	PF02845	11.49485	pfam
5123	530439	3	na	0	artificial
5124	534120	1	1e7kA_	24.69897	pdbblast
5125	528820	3	1zfjA_	35.045757	pdbblast
5126	528820	2	1zfjA_	35.045757	pdbblast
5127	528820	1	na	0	artificial
5128	529721	2	1erjA	14.02	orfeus
5129	529721	1	na	0	artificial
5130	532597	3	1e6iA_	176.38764	pdbblast
5131	532597	2	PF00439	31.259637	pfam
5132	532597	4	na	0	artificial
5133	532597	1	1ldvA	7.25	orfeus
5134	532597	5	na	3.056989	msa
5135	530438	1	na	0	artificial
5136	534401	1	na	5.011972	msa
5137	534401	2	na	0	artificial
5138	529724	2	1erjA_	159.626727	pdbblast
5139	529724	1	na	3.725996	msa
5140	532599	2	1ep1A_	51.39794	pdbblast
5141	532599	1	na	24.153996	msa
5142	529725	1	na	1.009974	msa
5143	529725	2	na	0	artificial
5144	529725	3	na	1.010997	msa
5145	529725	4	na	0	artificial
5146	528823	2	1kjtA	14.04	orfeus
5147	528823	1	na	0	artificial
5148	530437	1	na	0	artificial
5149	529730	1	2alr__	653.68867	pdbblast
5150	532604	1	1k5yW_	355.69897	pdbblast
5151	528824	6	1lt7A	9.05	orfeus
5152	528824	3	1lsrA_	1114.228787	pdbblast
5153	534399	2	1l6uA_	216.315398	pdbblast
5154	528824	7	1dhpA	9.79	orfeus
5155	534399	1	1cqxA_	2.522879	pdbblast
5156	528824	9	na	0	artificial
5157	528824	2	1lsrA_	1114.228787	pdbblast
5158	528824	8	1dhpA	9.79	orfeus
5159	529732	1	na	0	artificial
5160	528824	4	1lsrA_	1114.228787	pdbblast
5161	532606	1	na	0	artificial
5162	528824	1	1lsrA_	1114.228787	pdbblast
5163	528824	10	1dczA_	86.39794	pdbblast
5164	528824	5	na	0	artificial
5165	534398	1	na	0	artificial
5166	530435	2	1ggwA_	256.68867	pdbblast
5167	530435	1	1ggwA_	256.68867	pdbblast
5168	532607	3	1erjA_	135.54902	pdbblast
5169	532607	2	1gxrA_	110.9794	pdbblast
5170	532607	4	na	1.118977	msa
5171	532607	1	1gg2B_	127.69897	pdbblast
5172	528826	1	na	25.032977	msa
5173	528826	2	na	1.007968	msa
5174	528826	3	na	1.007966	msa
5175	534397	1	na	0	artificial
5176	530938	1	1mukA	7.95	orfeus
5177	534863	2	1gcb__	10154	pdbblast
5178	534863	1	1gcb__	10154	pdbblast
5179	528827	2	1ik6A_	626.855515	pdbblast
5180	528827	1	1ik6A_	626.855515	pdbblast
5181	529734	1	na	0	artificial
5182	529734	2	na	3.012952	msa
5183	534472	6	1ib2A_	200.0103	pdbblast
5184	534472	3	na	0	artificial
5185	534472	7	na	0	artificial
5186	534472	2	PF00076	3.040959	pfam
5187	534472	4	1ib2A_	200.0103	pdbblast
5188	534472	1	na	15.438997	msa
5189	534472	5	1ib2A_	200.0103	pdbblast
5190	534393	2	1gg2B_	63.512579	pdbblast
5191	531235	3	na	0	artificial
5192	534393	1	1gxrA_	21.69897	pdbblast
5193	531235	2	1jfzA	7.44	orfeus
5194	531235	1	na	0	artificial
5195	529735	2	1fpwA_	1095.522879	pdbblast
5196	529735	1	1fpwA_	1095.522879	pdbblast
5197	534392	1	PF01694	48.187087	pfam
5198	530059	1	na	0	artificial
5199	530059	2	PF02133	155.823909	pfam
5200	530904	1	na	0	artificial
5201	534391	1	na	2.020997	msa
5202	534391	2	na	0	artificial
5203	534391	3	na	1.020992	msa
5204	534391	4	na	0	artificial
5205	530910	2	1i84S_	21.09691	pdbblast
5206	530910	1	na	0	artificial
5207	529736	1	na	0	artificial
5208	529736	2	na	17.03195	msa
5209	528829	3	1jy1A_	289.9897	pdbblast
5210	528829	2	1jy1A_	289.9897	pdbblast
5211	528829	4	1jy1A_	289.9897	pdbblast
5212	528829	1	1jy1A_	289.9897	pdbblast
5213	534390	1	na	0	artificial
5214	534390	2	na	26.659997	msa
5215	530060	1	na	0	artificial
5216	530060	2	PF02133	156.017729	pfam
5217	534384	1	na	0	artificial
5218	529245	2	1erjA_	70.221849	pdbblast
5219	529245	1	na	0	artificial
5220	528830	1	na	0	artificial
5221	530913	1	na	57.099997	msa
5222	530913	2	PF02338	48.045757	pfam
5223	528831	1	na	0	artificial
5224	530918	1	1dchA_	68.211549	pdbblast
5225	534382	2	1muoA_	138	pdbblast
5226	534382	1	1muoA_	138	pdbblast
5227	529738	2	1cjcA_	713.616428	pdbblast
5228	529738	1	1cjcA_	713.616428	pdbblast
5229	529241	1	na	0	artificial
5230	530923	1	na	0	artificial
5231	530923	2	PF03666	4.920819	pfam
5232	528832	1	na	0	artificial
5233	529239	1	na	0	artificial
5234	529239	2	na	4.006969	msa
5235	529739	1	na	0	artificial
5236	529740	1	1i81A_	18.045757	pdbblast
5237	529270	1	na	0	artificial
5238	530926	1	na	0	artificial
5239	530926	2	na	1.002968	msa
5240	529240	1	na	0	artificial
5241	528834	1	na	2.00998	msa
5242	528834	2	na	0	artificial
5243	529238	1	na	0	artificial
5244	529238	2	na	3.011	msa
5245	529238	3	na	0	artificial
5246	529742	6	1rgp__	193.30103	pdbblast
5247	529742	3	1bw5__	10.154902	pdbblast
5248	529742	7	1rgp__	193.30103	pdbblast
5249	529742	2	1b8tA_	38.228787	pdbblast
5250	529742	4	na	3.138996	msa
5251	529742	1	1b8tA_	38.228787	pdbblast
5252	529742	5	na	0	artificial
5253	529269	2	1vin__	52.154902	pdbblast
5254	529269	1	1vin__	52.154902	pdbblast
5255	530928	3	1ei3A	12.29	orfeus
5256	530928	2	na	3.203994	msa
5257	530928	1	PF01822	25.031517	pfam
5258	529237	1	na	4.011926	msa
5259	529237	2	na	0	artificial
5260	528835	3	2taaA_	2.154902	pdbblast
5261	528835	2	na	3.134967	msa
5262	528835	4	na	1.130959	msa
5263	528835	1	na	0	artificial
5264	528835	5	na	2.093994	msa
5265	529743	3	1qpbA_	944	pdbblast
5266	529743	2	1qpbA_	944	pdbblast
5267	529743	1	1qpbA_	944	pdbblast
5268	529267	1	PF01205	60.744727	pfam
5269	528836	1	na	0	artificial
5270	530929	1	na	0	artificial
5271	529236	3	1hz4A	13.64	orfeus
5272	529236	2	1hz4A	13.64	orfeus
5273	529236	4	na	2.109997	msa
5274	529236	1	1hz4A	13.64	orfeus
5275	528837	1	na	4.012983	msa
5276	529266	1	na	0	artificial
5277	529747	1	na	0	artificial
5278	528838	1	na	0	artificial
5279	529235	1	na	0	artificial
5280	529235	2	na	3.007961	msa
5281	529235	3	na	0	artificial
5282	529265	2	1aaf__	18.221849	pdbblast
5283	529265	1	1baj__	28.09691	pdbblast
5284	529265	3	na	0	artificial
5285	529265	4	na	179.248997	msa
5286	529265	5	na	0	artificial
5287	528839	3	na	0	artificial
5288	528839	2	1j4wA_	41.37734	pdbblast
5289	528839	4	1j5kA_	75.69897	pdbblast
5290	528839	1	1j4wA_	41.37734	pdbblast
5291	529748	1	na	0	artificial
5292	529748	2	PF01184	35.468521	pfam
5293	529264	2	1diiA_	105.69897	pdbblast
5294	529264	1	na	0	artificial
5295	529264	3	1diiA_	105.69897	pdbblast
5296	530931	2	1gl2C_	7.30103	pdbblast
5297	530931	1	1i84S_	6.045757	pdbblast
5298	529671	2	1kpiA_	33	pdbblast
5299	529671	1	na	0	artificial
5300	528841	1	1k8kC_	659.30103	pdbblast
5301	529263	1	na	0	artificial
5302	530331	1	PF01105	98.21467	pfam
5303	529662	1	na	54.111997	msa
5304	529662	2	PF02815	10.102373	pfam
5305	529662	3	PF02815	5.522879	pfam
5306	529662	4	PF02815	6.124939	pfam
5307	529662	5	na	0	artificial
5308	529662	6	na	1.027991	msa
5309	529262	1	na	0	artificial
5310	530936	1	na	20.599997	msa
5311	530936	2	na	3.57599	msa
5312	530332	3	1gg2B_	191.035458	pdbblast
5313	530332	2	1gxrA_	32	pdbblast
5314	530332	1	na	3.368996	msa
5315	529657	1	na	1.008982	msa
5316	529657	2	na	3.010987	msa
5317	529257	2	1fxlA_	2.69897	pdbblast
5318	529257	1	na	0	artificial
5319	528842	1	na	362.667998	msa
5320	529257	3	na	12.068995	msa
5321	528842	2	na	2.065968	msa
5322	529257	4	na	26.087995	msa
5323	528842	3	na	3.050996	msa
5324	529257	5	na	0	artificial
5325	528842	4	na	0	artificial
5326	530937	1	na	0	artificial
5327	530333	1	1erjA_	126.68867	pdbblast
5328	529256	1	2ak3A_	28	pdbblast
5329	529656	1	na	2.02988	msa
5330	529656	2	na	0	artificial
5331	529656	3	PF03178	126.568636	pfam
5332	530334	2	1qoyA	7.83	orfeus
5333	530334	1	1qoyA	7.83	orfeus
5334	530336	1	na	0	artificial
5335	530939	1	na	31.092997	msa
5336	530939	2	na	0	artificial
5337	529654	1	1c1gB	1.66	pcons
5338	530338	2	5acn__	1276.9897	pdbblast
5339	530338	1	5acn__	1276.9897	pdbblast
5340	528846	3	PF00989	13.346787	pfam
5341	528846	2	na	0	artificial
5342	528846	1	1hwtC_	9	pdbblast
5343	530339	1	na	0	artificial
5344	530940	3	na	0	artificial
5345	530940	2	1lviA_	9.154902	pdbblast
5346	530940	4	na	36.627996	msa
5347	530940	1	na	0	artificial
5348	530940	5	na	0	artificial
5349	529651	1	na	0	artificial
5350	529253	1	na	0	artificial
5351	530941	1	na	0	artificial
5352	528847	2	na	0	artificial
5353	528847	1	1pyiA_	11.39794	pdbblast
5354	530341	1	PF01222	1000	pfam
5355	529252	1	na	0	artificial
5356	530342	3	na	3.012997	msa
5357	530342	2	na	0	artificial
5358	530342	4	na	0	artificial
5359	530342	1	1d66A_	36.274545	pdbblast
5360	530942	1	PF00674	52.853872	pfam
5361	528848	2	1ja5A_	651.9897	pdbblast
5362	528848	1	1ja5A_	651.9897	pdbblast
5363	529655	2	PF01472	22.200659	pfam
5364	529655	1	1e19A_	29.045757	pdbblast
5365	529251	2	na	36.242997	msa
5366	529251	1	1inzA_	359.522879	pdbblast
5367	530943	1	na	1.013981	msa
5368	530943	2	PF00674	8.060481	pfam
5369	530343	6	1ib2A_	624.228787	pdbblast
5370	530343	3	1deqA	11.96	orfeus
5371	530343	7	1ib2A_	624.228787	pdbblast
5372	530343	2	1deqA_	3.09691	pdbblast
5373	530343	4	na	0	artificial
5374	530343	1	na	0	artificial
5375	530343	5	1ib2A_	624.228787	pdbblast
5376	528849	1	na	0	artificial
5377	528849	2	PF01966	8.283997	pfam
5378	530944	1	PF00674	48.657577	pfam
5379	529658	3	na	0	artificial
5380	529658	2	na	1.144993	msa
5381	528851	1	1gp1A_	229.533179	pdbblast
5382	529658	4	na	1.004888	msa
5383	529658	1	1cld__	39.045757	pdbblast
5384	529247	1	na	0	artificial
5385	530346	1	na	11.022948	msa
5386	530945	1	na	0	artificial
5387	530346	2	na	0	artificial
5388	530946	1	PF00660	62.823909	pfam
5389	529246	1	na	0	artificial
5390	528853	1	1gg2B_	57.39794	pdbblast
5391	530347	2	1fpoA_	83.9897	pdbblast
5392	530347	1	1fpoA_	83.9897	pdbblast
5393	529660	2	na	0	artificial
5394	529660	1	1fhi__	212.512579	pdbblast
5395	530947	3	na	0	artificial
5396	530947	2	1lviA_	8.30103	pdbblast
5397	530947	4	na	21.822997	msa
5398	530947	1	na	0	artificial
5399	528854	1	na	1.008981	msa
5400	528854	2	na	1.008977	msa
5401	528854	3	na	1.007957	msa
5402	534293	2	1jsqA_	179	pdbblast
5403	534293	1	na	0	artificial
5404	534293	3	1jsqA_	179	pdbblast
5405	529661	1	na	0	artificial
5406	530349	1	na	0	artificial
5407	529323	2	na	0	artificial
5408	529323	1	na	2.051964	msa
5409	528855	2	1jvnA_	10161	pdbblast
5410	529323	3	1fkmA_	101.0103	pdbblast
5411	528855	1	1jvnA_	10161	pdbblast
5412	529323	4	1fkmA_	101.0103	pdbblast
5413	529323	5	na	2.177997	msa
5414	530948	1	na	1.017984	msa
5415	530948	2	PF00674	49.309804	pfam
5416	530948	3	na	0	artificial
5417	530948	4	PF00674	59.79588	pfam
5418	529664	1	na	0	artificial
5419	529664	2	PF00786	18.119186	pfam
5420	529664	3	na	0	artificial
5421	528877	1	1khoA_	29.68867	pdbblast
5422	530950	1	na	1.030978	msa
5423	530950	2	na	55.157997	msa
5424	530950	3	na	0	artificial
5425	528878	1	na	0	artificial
5426	534556	2	1exbA_	87.522879	pdbblast
5427	534556	1	1exbA_	87.522879	pdbblast
5428	530351	1	PF02516	279.070581	pfam
5429	530351	2	na	0	artificial
5430	529665	1	na	0	artificial
5431	529665	2	na	1.002997	msa
5432	529665	3	na	0	artificial
5433	531010	1	na	0	artificial
5434	531010	2	na	1.00386	msa
5435	530352	3	1vfyA_	93.751666	pdbblast
5436	530352	2	na	0	artificial
5437	530352	4	na	0	artificial
5438	530352	1	1i84S_	13.69897	pdbblast
5439	531104	1	na	0	artificial
5440	529668	3	1chc__	3.522879	pdbblast
5441	529668	2	na	0	artificial
5442	529668	1	1jocA_	77.68867	pdbblast
5443	530353	1	na	0	artificial
5444	534554	1	na	5.037996	msa
5445	534554	2	na	0	artificial
5446	528881	3	1jruA_	17.154902	pdbblast
5447	528881	2	na	2.097993	msa
5448	528881	4	na	0	artificial
5449	528881	1	na	0	artificial
5450	529669	1	na	0	artificial
5451	529669	2	PF03835	6.721246	pfam
5452	528882	3	1ia8A_	500.616428	pdbblast
5453	528882	2	1ia8A_	500.616428	pdbblast
5454	528882	4	1iq5A_	16.045757	pdbblast
5455	528882	1	1ia8A_	500.616428	pdbblast
5456	528882	5	1iq5A_	16.045757	pdbblast
5457	534551	2	1hr6B_	128.9794	pdbblast
5458	534551	1	1hr6B_	128.9794	pdbblast
5459	534551	6	na	0	artificial
5460	534551	3	na	0	artificial
5461	534551	4	na	2.050951	msa
5462	530914	3	na	3.111993	msa
5463	534551	5	na	1.041989	msa
5464	530914	2	1egaA_	34.221849	pdbblast
5465	530914	1	1egaA_	34.221849	pdbblast
5466	528883	1	na	1.003001	msa
5467	528883	2	na	0	artificial
5468	530917	1	na	0	artificial
5469	530917	2	na	4.032952	msa
5470	530917	3	na	0	artificial
5471	530358	1	PF03879	77.167491	pfam
5472	529670	1	na	0	artificial
5473	534550	2	na	67.505996	msa
5474	528901	3	na	0	artificial
5475	534550	1	1jxhA_	308.9794	pdbblast
5476	528901	2	na	16.007997	msa
5477	528901	1	1lviA_	6.09691	pdbblast
5478	746227	1	1ggqA	7.07	orfeus
5479	534547	1	PF01008	168.677781	pfam
5480	530935	3	1jsqA_	446.0103	pdbblast
5481	530935	2	1jsqA_	446.0103	pdbblast
5482	530935	4	na	4.556977	msa
5483	530935	1	na	1.160974	msa
5484	530935	5	na	501.101979	msa
5485	534583	1	na	0	artificial
5486	530363	1	na	0	artificial
5487	530286	1	na	0	artificial
5488	529386	1	PF01218	265.283997	pfam
5489	530365	3	1i3qA	10.54	orfeus
5490	530365	2	na	0	artificial
5491	530365	1	1ej6B	9.53	orfeus
5492	534579	1	na	0	artificial
5493	528904	1	PF01384	217.221849	pfam
5494	530916	1	PF00474	5	pfam
5495	530916	2	na	2.177991	msa
5496	530916	3	na	1.030989	msa
5497	530916	4	na	0	artificial
5498	530366	1	1ilwA_	312.9897	pdbblast
5499	528905	3	na	0	artificial
5500	528905	2	na	5.109991	msa
5501	528905	1	1ajyA_	45.68867	pdbblast
5502	532908	1	1gpmA_	34	pdbblast
5503	534573	2	1c1gA	1.83	pcons
5504	534573	1	1c1gA	1.83	pcons
5505	530368	3	1keuA_	104	pdbblast
5506	530368	2	1keuA_	104	pdbblast
5507	530368	1	1keuA_	104	pdbblast
5508	532909	2	2tpsA_	2.69897	pdbblast
5509	532909	1	1pymA	7.54	orfeus
5510	532397	1	1qq8A_	103.519517	pdbblast
5511	534570	2	na	0	artificial
5512	534570	1	1k30A_	2.39794	pdbblast
5513	528906	3	1ja5A_	217	pdbblast
5514	528906	2	1ja5A_	217	pdbblast
5515	528906	1	na	0	artificial
5516	532910	2	1dg3A	14.91	orfeus
5517	532910	1	1egaA_	18	pdbblast
5518	530369	1	1ylvA_	10141	pdbblast
5519	530927	3	1l2qA	7.16	orfeus
5520	530927	2	1a1hA_	99.855515	pdbblast
5521	530927	1	na	43.909996	msa
5522	528907	2	1uok__	1253	pdbblast
5523	528907	1	1uok__	1253	pdbblast
5524	532911	1	na	0	artificial
5525	530370	1	na	0	artificial
5526	531677	2	1qo8A_	642	pdbblast
5527	531677	1	1qo8A_	642	pdbblast
5528	528908	1	na	0	artificial
5529	532912	2	na	0	artificial
5530	532912	1	1l7jA_	6	pdbblast
5531	530371	1	na	0	artificial
5532	531675	1	na	0	artificial
5533	531675	2	PF01513	138.568636	pfam
5534	531675	3	na	0	artificial
5535	532913	1	na	2.003947	msa
5536	532913	2	na	0	artificial
5537	532913	3	PF01753	18.79588	pfam
5538	534557	1	PF00153	19.431798	pfam
5539	534557	2	PF00153	6.443697	pfam
5540	534557	3	PF00153	14.283997	pfam
5541	528909	1	PF00660	62.031517	pfam
5542	530374	1	na	1.004976	msa
5543	532914	1	1jp3A_	324.512579	pdbblast
5544	528910	1	na	1.017985	msa
5545	528910	2	PF00674	52.107905	pfam
5546	528910	3	na	0	artificial
5547	528910	4	PF00674	59.267606	pfam
5548	534560	1	1i1dA_	10.221849	pdbblast
5549	532991	3	na	0	artificial
5550	532991	2	1k83A	9.25	orfeus
5551	532991	1	na	0	artificial
5552	532620	1	1j79A_	444.54902	pdbblast
5553	534561	1	na	86.132997	msa
5554	534561	2	na	0	artificial
5555	534561	3	na	1.018969	msa
5556	530720	1	PF00909	191.366532	pfam
5557	532619	6	1hv8A_	46.154902	pdbblast
5558	532619	3	na	0	artificial
5559	532619	7	1hv8A_	46.154902	pdbblast
5560	532619	9	na	2.05299	msa
5561	532619	2	na	1.055994	msa
5562	532619	8	na	6.520942	msa
5563	532619	4	PF00627	5.207608	pfam
5564	532995	1	na	0	artificial
5565	532619	1	na	0	artificial
5566	532619	5	na	4.45499	msa
5567	534568	1	PF00909	175.69897	pfam
5568	529404	3	1fc4A_	499.325697	pdbblast
5569	529404	2	1fc4A_	499.325697	pdbblast
5570	529404	1	na	0	artificial
5571	532617	1	na	0	artificial
5572	532617	2	na	3.010891	msa
5573	530379	1	PF02676	155.017729	pfam
5574	534569	1	na	128.341997	msa
5575	534569	2	na	0	artificial
5576	532613	3	na	0	artificial
5577	532613	2	1k83A	13.46	orfeus
5578	532613	1	1ei3A	8.84	orfeus
5579	531430	1	1klqA_	448.232149	pdbblast
5580	530381	1	na	0	artificial
5581	532612	1	na	3.006966	msa
5582	532612	2	na	0	artificial
5583	530380	1	PF00674	51.886057	pfam
5584	532997	1	na	0	artificial
5585	532997	2	PF01545	30.522879	pfam
5586	534577	1	na	1.014985	msa
5587	534577	2	na	1.01496	msa
5588	532998	2	na	1.107986	msa
5589	532998	1	1g8lA_	33.522879	pdbblast
5590	532735	1	1g17A_	208.522879	pdbblast
